num;IDBVA;STATUT;AGE;SEXE;AGE4T;RS4;HABITAT;Typeabonnement;Typecompteur;Puissancesouscrite;Typecommune;Radiateurselectriques;Balloneauchaudeelectrique;Bornerecharge;Autresourceenergie;Q11;Q12;Q13;Q14;Q2;Q3;Q4;Q51;Q52;Q6;Q71;Q72;Q8;Q91;Q92;Q10;Q111;Q112;Q131;Q132;Q141;Q151;Q152;Q16;Q17;Q181;Q182;Q19;Q20;Q21;Q22;Q24;Q25;RS11;prob5inf;prob5sup;Q11B;Q12B;Q13B;Q14B;Q2B;Q3B;Q4B;Q51B;Q52B;Q6B;score16;score15;prob1_5inf;prob1_5sup;prob2_5inf;prob2_5sup;CP;TLUDA9;TLUDA5;TLCC9;TLCC5;RS3;CSP;C1;C2;C4;C3;NRJ;POIDS;probaInf;probasup
647;121133;Non-participant;61;Homme;>= 60 ans;Non;Maison;Tarif de base;Triphase;18 et plus;Rurale;Non;Non;Non;Non;Ne se prononce pas;Non, pas du tout;Non, pas vraiment;Ne se prononce pas;Oui, tout a fait;Non, pas vraiment;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Non;;;;La limitation de puissance etait trop contraignante;;Tres facile;;;;;;;;;;;;;;;;Non, pas vraiment;Est inchangee;Non;0.51;0.67;0;0;0;0;1;0;1;1;1;0;4;4;0,51;0,67;0,17;0,37;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,5;0,5
224;121162;Non-participant;60;Homme;>= 60 ans;Non;Maison;Tarif de base;Monophase;6;Urbaine;Non;Non;Non;Non;Non, pas du tout;Non, pas du tout;Ne se prononce pas;Non, pas du tout;Oui, tout a fait;Oui, plutot;Oui, tout a fait;Non, pas du tout;Non, pas du tout;Non;;;;Vous ne jugez pas ce dispositif utile;;Tres facile;;;;;;;;;;;;;;;;Ne se prononce pas;Est inchangee;Non;0.66;0.81;0;0;0;0;1;1;1;0;0;0;3;3;0,66;0,81;0,32;0,44;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,349;0,817
566;121167;Non-participant;68;Femme;>= 60 ans;Non;Maison;HP/HC;Monophase;6;Urbaine;Non;Non;Non;Oui;Oui, plutot;Oui, plutot;Oui, plutot;Oui, tout a fait;Non, pas du tout;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui;Par telephone;;Non, pas vraiment;Vous estimez que ce dispositif est une atteinte a la liberte personnelle;;Tres facile;;;;;;;;;;;;;;;;Non, pas du tout;Est inchangee;Non;0.51;0.67;1;1;1;1;0;1;1;1;1;1;9;8;0,51;0,67;0,23;0,8;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,692;0,956
163;121173;Non-participant;76;Homme;>= 60 ans;Non;Maison;HP/HC;Monophase;12;Urbaine;Oui;Oui;Non;Non;Non, pas du tout;Non, pas du tout;Ne se prononce pas;Non, pas du tout;Oui, plutot;Oui, tout a fait;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non;;;;La limitation de puissance etait trop contraignante;;Ne se prononce pas;;;;;;;;;;;;;;;;Ne se prononce pas;Est inchangee;Non;0.66;0.81;0;0;0;0;1;1;0;0;0;0;2;2;0,66;0,81;0,5;0,5;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,2;0,457
811;121204;Non-participant;72;Homme;>= 60 ans;Non;Maison;HP/HC;Triphase;12;Urbaine;Oui;Oui;Non;Non;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non, pas du tout;Oui, plutot;Oui, tout a fait;Oui, plutot;Non, pas vraiment;Oui, plutot;Oui;Par telephone;;Oui, tout a fait;Vous ne jugez pas ce dispositif utile,Vous estimez que ce dispositif est une atteinte a la liberte personnelle;;Tres facile;;;;;;;;;;;;;;;;Non, pas du tout;Est inchangee;Non;0.5;0.5;0;0;0;0;1;1;1;0;1;1;5;4;0,5;0,5;0,17;0,37;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,2;0,457
974;121215;Non-participant;53;Femme;45-59 ans;Non;Maison;Tarif de base;Monophase;9;Urbaine;Non;Non;Non;Non;Oui, tout a fait;Non, pas du tout;Oui, tout a fait;Oui, tout a fait;Non, pas vraiment;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Ne se prononce pas;Non;;;;Autres,Vous estimez que ce dispositif est une atteinte a la liberte personnelle;JE FAIS DU TELETRAVAIL;Tres facile;;;;;;;;;;;;;;;;Oui, tout a fait;S'est amelioree;Non;0.5;0.5;1;0;1;1;0;1;1;1;0;0;6;6;0,5;0,5;0,39;0,84;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,511;0,805
117;121221;Non-participant;63;Femme;>= 60 ans;Non;Maison;Tarif de base;Monophase;9;Rurale;Oui;Oui;Non;Oui;Non, pas du tout;Oui, tout a fait;Oui, tout a fait;Non, pas du tout;Oui, plutot;Oui, tout a fait;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non;;;;L¶?indemnisation financiere etait insuffisante,Vous estimez que ce dispositif est une atteinte a la liberte personnelle,La limitation de puissance etait trop contraignante;;Tres facile;;;;;;;;;;;;;;;;Non, pas du tout;Est inchangee;Oui;0.66;0.81;0;1;1;0;1;1;0;0;0;0;4;4;0,66;0,81;0,52;0,64;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,2;0,457
583;121269;Non-participant;66;Femme;>= 60 ans;Non;Maison;HP/HC;Monophase;9;Rurale;Oui;Oui;Non;Non;Non, pas du tout;Non, pas du tout;Non, pas du tout;Ne se prononce pas;Oui, plutot;Non, pas du tout;Non, pas vraiment;Oui, tout a fait;Non, pas vraiment;Non;;;;Vous estimez que ce dispositif est une atteinte a la liberte personnelle,Autres;JE N'AI PAS ETE SUFFISAMMENT INFORME;Tres facile;;;;;;;;;;;;;;;;Non, pas du tout;Est inchangee;Non;0.51;0.67;0;0;0;0;1;0;0;1;0;0;2;2;0,51;0,67;0,5;0,5;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,2;0,457
564;121350;Non-participant;70;Femme;>= 60 ans;Non;Maison;HP/HC;Monophase;9;Urbaine;Oui;Oui;Non;Non;Oui, tout a fait;Non, pas du tout;Oui, tout a fait;Oui, tout a fait;Oui, plutot;Oui, plutot;Oui, tout a fait;Non, pas du tout;Oui, tout a fait;Non;;;;Autres;JE SUIS CHAUFFE UNIQUEMENT A L'ELECTRICITE/CT;Tres facile;;;;;;;;;;;;;;;;Oui, tout a fait;Est inchangee;Non;0.52;0.97;1;0;1;1;1;1;1;0;1;0;7;7;0,52;0,97;0,23;0,8;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,511;0,805
109;121357;Non-participant;67;Homme;>= 60 ans;Non;Maison;HP/HC;Monophase;9;Rurale;Non;Oui;Non;Oui;Non, pas vraiment;Non, pas du tout;Non, pas du tout;Non, pas du tout;Ne se prononce pas;Non, pas du tout;Non, pas vraiment;Oui, tout a fait;Oui, plutot;Non;;;;L¶?indemnisation financiere etait insuffisante;;Tres facile;;;;;;;;;;;;;;;;Non, pas vraiment;Est inchangee;Non;0.66;0.81;0;0;0;0;0;0;0;1;1;0;2;2;0,66;0,81;0,31;0,43;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,5;0,5
386;121407;Non-participant;71;Femme;>= 60 ans;Non;Maison;Tarif de base;Monophase;6;Rurale;Non;Non;Non;Non;Ne se prononce pas;Oui, tout a fait;Oui, tout a fait;Ne se prononce pas;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Non, pas vraiment;Oui, plutot;Non;;;;Vous ne jugez pas ce dispositif utile;;Plutot facile;;;;;;;;;;;;;;;;Non, pas vraiment;S'est amelioree;Non;0.51;0.67;0;1;1;0;1;1;1;0;1;0;6;6;0,51;0,67;0,18;0,52;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,683;0,841
310;121411;Non-participant;70;Homme;>= 60 ans;Non;Maison;HP/HC;Monophase;9;Urbaine;Non;Non;Oui;Oui;Non, pas vraiment;Oui, tout a fait;Oui, tout a fait;Oui, plutot;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui;Par telephone;;Non, pas du tout;Vous n¶?etiez pas assure d¶?etre present au moment du test afin de remettre l¶?installation en marche en cas de coupure;;Tres facile;;;;;;;;;;;;;;;;Non, pas vraiment;Est inchangee;Non;0.66;0.81;0;1;1;1;1;1;1;1;1;1;9;8;0,66;0,81;0,21;0,68;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,5;0,5
250;121434;Non-participant;46;Femme;45-59 ans;Non;Maison;Tarif de base;Monophase;6;Urbaine;Non;Non;Non;Non;Oui, plutot;Ne se prononce pas;Oui, plutot;Oui, plutot;Oui, plutot;Oui, plutot;Oui, plutot;Non, pas du tout;Non, pas du tout;Non;;;;Vous n¶?etiez pas assure d¶?etre present au moment du test afin de remettre l¶?installation en marche en cas de coupure;;Plutot facile;;;;;;;;;;;;;;;;Ne se prononce pas;Est inchangee;Non;0.66;0.81;1;0;1;1;1;1;1;0;0;0;6;6;0,66;0,81;0,39;0,84;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,683;0,841
978;121454;Non-participant;34;Homme;30-44 ans;Non;Maison;HP/HC;Monophase;6;Rurale;Non;Non;Oui;Non;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non, pas du tout;Oui, plutot;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Non;;;;Vous estimez que ce dispositif est une atteinte a la liberte personnelle,La limitation de puissance etait trop contraignante;;Plutot facile;;;;;;;;;;;;;;;;Non, pas du tout;Est inchangee;Non;0.5;0.5;0;0;0;0;1;1;1;1;1;0;5;5;0,5;0,5;0,17;0,37;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,358;0,987
572;121473;Non-participant;73;Homme;>= 60 ans;Non;Maison;Tarif de base;Monophase;12;Urbaine;Non;Non;Non;Non;Oui, tout a fait;Oui, plutot;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Non;;;;Autres,La limitation de puissance etait trop contraignante;NOUS SOMMES HANDICAPES VISUELS ;Tres facile;;;;;;;;;;;;;;;;Oui, tout a fait;S'est amelioree;Non;0.51;0.67;1;1;1;1;1;1;1;1;1;0;9;9;0,51;0,67;0,23;0,8;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,511;0,805
316;121493;Non-participant;56;Femme;45-59 ans;Non;Maison;HP/HC;Monophase;9;Urbaine;Oui;Oui;Non;Non;Oui, plutot;Non, pas du tout;Non, pas du tout;Oui, plutot;Oui, plutot;Oui, tout a fait;Oui, plutot;Non, pas vraiment;Non, pas vraiment;Non;;;;La limitation de puissance etait trop contraignante,Vous estimez que ce dispositif est une atteinte a la liberte personnelle;;Plutot facile;;;;;;;;;;;;;;;;Non, pas vraiment;Est inchangee;Non;0.66;0.81;1;0;0;1;1;1;1;0;0;0;5;5;0,66;0,81;0,38;0,75;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,5;0,5
123;121532;Non-participant;60;Homme;>= 60 ans;Non;Maison;HP/HC;Triphase;6;Rurale;Non;Non;Non;Non;Ne se prononce pas;Non, pas vraiment;Non, pas du tout;Ne se prononce pas;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Non, pas vraiment;Non, pas vraiment;Non;;;;Vous n¶?etiez pas assure d¶?etre present au moment du test afin de remettre l¶?installation en marche en cas de coupure;;Tres facile;;;;;;;;;;;;;;;;Oui, tout a fait;Est inchangee;Non;0.66;0.81;0;0;0;0;1;1;1;0;0;0;3;3;0,66;0,81;0,32;0,44;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,683;0,841
584;121550;Non-participant;65;Femme;>= 60 ans;Non;Maison;HP/HC;Monophase;9;Rurale;Oui;Oui;Non;Non;Non, pas du tout;Oui, tout a fait;Non, pas du tout;Non, pas du tout;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Non;;;;Vous estimez que ce dispositif est une atteinte a la liberte personnelle,La limitation de puissance etait trop contraignante,L¶?indemnisation financiere etait insuffisante;;Tres facile;;;;;;;;;;;;;;;;Non, pas vraiment;S'est amelioree;Non;0.51;0.67;0;1;0;0;1;1;1;1;1;0;6;6;0,51;0,67;0,17;0,37;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,2;0,457
377;121600;Non-participant;65;Femme;>= 60 ans;Non;Maison;HP/HC;Monophase;9;Urbaine;Oui;Oui;Non;Oui;Non, pas vraiment;Oui, plutot;Oui, tout a fait;Ne se prononce pas;Oui, tout a fait;Non, pas du tout;Oui, tout a fait;Oui, tout a fait;Ne se prononce pas;Non;;;;Vous n¶?etiez pas assure d¶?etre present au moment du test afin de remettre l¶?installation en marche en cas de coupure;;Plutot facile;;;;;;;;;;;;;;;;Non, pas vraiment;Est inchangee;Non;0.51;0.67;0;1;1;0;1;0;1;1;0;0;5;5;0,51;0,67;0,33;0,59;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,5;0,5
653;121608;Non-participant;73;Homme;>= 60 ans;Non;Maison;Tarif de base;Monophase;9;Urbaine;Non;Oui;Non;Non;Oui, plutot;Oui, tout a fait;Oui, plutot;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Non;;;;La limitation de puissance etait trop contraignante;;Tres facile;;;;;;;;;;;;;;;;Non, pas vraiment;Est inchangee;Non;0.51;0.67;1;1;1;1;1;1;1;1;1;0;9;9;0,51;0,67;0,23;0,8;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,511;0,805
164;121630;Non-participant;52;Femme;45-59 ans;Non;Maison;Tarif de base;Monophase;9;Urbaine;Non;Non;Non;Oui;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Non;;;;Vous ne jugez pas ce dispositif utile;;Plutot facile;;;;;;;;;;;;;;;;Oui, tout a fait;Est inchangee;Oui;0.66;0.81;1;1;1;1;1;1;1;1;1;0;9;9;0,66;0,81;0,23;0,8;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,511;0,805
506;121633;Non-participant;34;Homme;30-44 ans;Non;Maison;HP/HC;Monophase;12;Rurale;Oui;Oui;Non;Oui;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non, pas du tout;Ne se prononce pas;Oui, plutot;Oui, tout a fait;Oui, tout a fait;Non;;;;La limitation de puissance etait trop contraignante;;Tres facile;;;;;;;;;;;;;;;;Non, pas du tout;Ne se prononce pas;Non;0.51;0.67;0;0;0;0;0;0;1;1;1;0;3;3;0,51;0,67;0,17;0,37;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,2;0,457
988;121652;Non-participant;60;Femme;>= 60 ans;Non;Maison;HP/HC;Monophase;6;Rurale;Non;Non;Non;Non;Non, pas du tout;Non, pas du tout;Non, pas du tout;Oui, plutot;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Non;;;;Vous estimez que ce dispositif est une atteinte a la liberte personnelle;;Tres facile;;;;;;;;;;;;;;;;Non, pas du tout;Ne se prononce pas;Non;0.5;0.5;0;0;0;1;1;1;1;1;1;0;6;6;0,5;0,5;0,2;0,55;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,349;0,817
808;121661;Non-participant;55;Femme;45-59 ans;Non;Maison;Tarif de base;Monophase;6;Urbaine;Non;Non;Non;Oui;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non;;;;La limitation de puissance etait trop contraignante;;Plutot facile;;;;;;;;;;;;;;;;Non, pas du tout;Est inchangee;Non;0.5;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0,5;0,5;0,5;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,358;0,987
315;121699;Non-participant;71;Femme;>= 60 ans;Non;Maison;HP/HC;Monophase;9;Urbaine;Non;Non;Non;Oui;Ne se prononce pas;Non, pas du tout;Ne se prononce pas;Non, pas vraiment;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Ne se prononce pas;Oui, tout a fait;Non;;;;Vous n¶?etiez pas assure d¶?etre present au moment du test afin de remettre l¶?installation en marche en cas de coupure,La limitation de puissance etait trop contraignante,Vous estimez que ce dispositif est une atteinte a la liberte personnelle;;Tres facile;;;;;;;;;;;;;;;;Oui, tout a fait;Est inchangee;Non;0.67;0.99;0;0;0;0;1;1;1;0;1;0;4;4;0,67;0,99;0,17;0,37;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,5;0,5
516;121714;Non-participant;62;Femme;>= 60 ans;Non;Maison;Tarif de base;Monophase;9;Rurale;Oui;Oui;Non;Non;Non, pas du tout;Ne se prononce pas;Non, pas du tout;Non, pas vraiment;Oui, tout a fait;Oui, plutot;Non, pas vraiment;Oui, tout a fait;Oui, plutot;Non;;;;La limitation de puissance etait trop contraignante;;Tres facile;;;;;;;;;;;;;;;;Non, pas du tout;Est inchangee;Non;0.51;0.67;0;0;0;0;1;1;0;1;1;0;4;4;0,51;0,67;0,31;0,43;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,2;0,457
433;121729;Non-participant;50;Femme;45-59 ans;Non;Maison;Tarif de base;Monophase;6;Urbaine;Non;Non;Non;Non;Oui, plutot;Oui, plutot;Ne se prononce pas;Non, pas du tout;Oui, plutot;Oui, plutot;Oui, plutot;Oui, plutot;Oui, plutot;Non;;;;Vous estimez que ce dispositif est une atteinte a la liberte personnelle;;Plutot difficile;;;;;;;;;;;;;;;;Oui, tout a fait;Est inchangee;Non;0.51;0.67;1;1;0;0;1;1;1;1;1;0;7;7;0,51;0,67;0,19;0,53;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,683;0,841
299;121736;Non-participant;83;Femme;>= 60 ans;Non;Maison;HP/HC;Monophase;9;Urbaine;Oui;Oui;Non;Non;Ne se prononce pas;Oui, tout a fait;Ne se prononce pas;Ne se prononce pas;Non, pas du tout;Oui, plutot;Non, pas du tout;Ne se prononce pas;Oui, tout a fait;Non;;;;Vous ne jugez pas ce dispositif utile;;Tres facile;;;;;;;;;;;;;;;;Non, pas vraiment;Est inchangee;Non;0.66;0.81;0;1;0;0;0;1;0;0;1;0;3;3;0,66;0,81;0,31;0,43;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,5;0,5
814;121749;Non-participant;75;Homme;>= 60 ans;Non;Maison;HP/HC;Triphase;12;Urbaine;Oui;Oui;Non;Oui;Oui, tout a fait;Non, pas du tout;Non, pas du tout;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Non;;;;Vous ne jugez pas ce dispositif utile;;Tres facile;;;;;;;;;;;;;;;;Ne se prononce pas;Est inchangee;Non;0.5;0.5;1;0;0;1;1;1;1;1;1;0;7;7;0,5;0,5;0,22;0,69;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,511;0,805
872;121757;Non-participant;60;Femme;>= 60 ans;Non;Maison;Tarif de base;Monophase;6;Urbaine;Oui;Oui;Oui;Non;Oui, plutot;Oui, tout a fait;Ne se prononce pas;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Non, pas vraiment;Oui, plutot;Non;;;;Ne se prononce pas;;Ne se prononce pas;;;;;;;;;;;;;;;;Oui, tout a fait;S'est amelioree;Non;0.5;0.5;1;1;0;1;1;1;1;0;1;0;7;7;0,5;0,5;0,22;0,69;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,692;0,956
374;121764;Non-participant;77;Femme;>= 60 ans;Non;Maison;Tarif de base;Monophase;6;Rurale;Oui;Oui;Non;Non;Oui, tout a fait;Non, pas du tout;Non, pas vraiment;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui;Par telephone;;Oui, tout a fait;La limitation de puissance etait trop contraignante;;Tres facile;;;;;;;;;;;;;;;;Non, pas du tout;S'est amelioree;Non;0.51;0.67;1;0;0;1;1;1;1;1;1;1;8;7;0,51;0,67;0,22;0,69;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,692;0,956
318;121773;Non-participant;89;Femme;>= 60 ans;Non;Maison;HP/HC;Monophase;6;Urbaine;Oui;Oui;Non;Non;Non, pas du tout;Oui, plutot;Oui, tout a fait;Non, pas du tout;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Non;;;;La limitation de puissance etait trop contraignante;;Tres facile;;;;;;;;;;;;;;;;Oui, tout a fait;Est inchangee;Non;0.66;0.67;0;1;1;0;1;1;1;1;1;0;7;7;0,66;0,67;0,18;0,52;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,349;0,817
304;121872;Non-participant;62;Femme;>= 60 ans;Non;Maison;HP/HC;Monophase;6;Urbaine;Oui;Oui;Non;Non;Non, pas du tout;Ne se prononce pas;Non, pas du tout;Non, pas du tout;Non, pas du tout;Ne se prononce pas;Non, pas du tout;Oui, plutot;Non, pas du tout;Non;;;;Vous ne jugez pas ce dispositif utile;;Ne se prononce pas;;;;;;;;;;;;;;;;Ne se prononce pas;Est inchangee;Non;0.67;0.99;0;0;0;0;0;0;0;1;0;0;1;1;0,67;0,99;0,5;0,5;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,349;0,817
523;121873;Non-participant;58;Femme;45-59 ans;Non;Maison;HP/HC;Monophase;6;Urbaine;Non;Oui;Non;Non;Oui, plutot;Oui, plutot;Oui, plutot;Oui, plutot;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, plutot;Oui, tout a fait;Non;;;;Vous n¶?etiez pas assure d¶?etre present au moment du test afin de remettre l¶?installation en marche en cas de coupure;;Tres facile;;;;;;;;;;;;;;;;Ne se prononce pas;Est inchangee;Non;0.52;0.97;1;1;1;1;1;1;1;1;1;0;9;9;0,52;0,97;0,23;0,8;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,683;0,841
226;121917;Non-participant;64;Homme;>= 60 ans;Non;Maison;EJP;Monophase;12;Urbaine;Non;Oui;Non;Oui;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non, pas du tout;Oui;Par telephone;;Oui, tout a fait;Vous ne jugez pas ce dispositif utile,Vous estimez que ce dispositif est une atteinte a la liberte personnelle,La limitation de puissance etait trop contraignante;;Plutot facile;;;;;;;;;;;;;;;;Non, pas du tout;S'est degradee;Oui;0.66;0.81;0;0;0;0;0;0;0;0;0;1;1;0;0,66;0,81;0,5;0,5;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,2;0,457
105;121944;Non-participant;71;Homme;>= 60 ans;Non;Maison;HP/HC;Monophase;9;Rurale;Oui;Oui;Non;Oui;Non, pas vraiment;Ne se prononce pas;Ne se prononce pas;Non, pas vraiment;Oui, tout a fait;Ne se prononce pas;Oui, tout a fait;Oui, tout a fait;Ne se prononce pas;Non;;;;Vous ne jugez pas ce dispositif utile,Vous estimez que ce dispositif est une atteinte a la liberte personnelle;;Plutot facile;;;;;;;;;;;;;;;;Non, pas du tout;Est inchangee;Non;0.66;0.81;0;0;0;0;1;0;1;1;0;0;3;3;0,66;0,81;0,32;0,44;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,5;0,5
959;121959;Non-participant;55;Femme;45-59 ans;Non;Maison;Tarif de base;Triphase;9;Rurale;Oui;Oui;Non;Non;Ne se prononce pas;Non, pas vraiment;Non, pas du tout;Non, pas vraiment;Oui, plutot;Oui, plutot;Oui, plutot;Oui, plutot;Oui, tout a fait;Non;;;;Vous n¶?etiez pas assure d¶?etre present au moment du test afin de remettre l¶?installation en marche en cas de coupure,La limitation de puissance etait trop contraignante,Vous estimez que ce dispositif est une atteinte a la liberte personnelle;;Ne se prononce pas;;;;;;;;;;;;;;;;Oui, plutot;Est inchangee;Non;0.5;0.5;0;0;0;0;1;1;1;1;1;0;5;5;0,5;0,5;0,17;0,37;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,5;0,5
103;121966;Non-participant;70;Homme;>= 60 ans;Non;Maison;HP/HC;Monophase;9;Rurale;Oui;Oui;Non;Oui;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non, pas du tout;Oui, plutot;Oui, plutot;Oui, plutot;Oui, plutot;Non, pas du tout;Non;;;;L¶?indemnisation financiere etait insuffisante,Vous estimez que ce dispositif est une atteinte a la liberte personnelle;;Tres facile;;;;;;;;;;;;;;;;Non, pas du tout;Est inchangee;Oui;0.66;0.81;0;0;0;0;1;1;1;1;0;0;4;4;0,66;0,81;0,32;0,44;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,2;0,457
520;121986;Non-participant;67;Femme;>= 60 ans;Non;Maison;Tarif de base;Monophase;6;Urbaine;Oui;Oui;Non;Oui;Non, pas du tout;Oui, plutot;Non, pas vraiment;Oui, tout a fait;Oui, tout a fait;Oui, plutot;Oui, tout a fait;Non, pas du tout;Oui, tout a fait;Non;;;;Autres;J'AI MES PETITES FILLES QUI VIVENT ACTUELLEMENT AVEC MOI JE TROUVE QUE CE N'EST PAS LA MOMENT APPROPRIE POUR FAIRE CELA/CT;Plutot difficile;;;;;;;;;;;;;;;;Ne se prononce pas;Est inchangee;Non;0.51;0.67;0;1;0;1;1;1;1;0;1;0;6;6;0,51;0,67;0,2;0,55;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,36;0,948
371;122015;Non-participant;65;Femme;>= 60 ans;Non;Maison;HP/HC;Monophase;12;Rurale;Oui;Oui;Non;Non;Non, pas du tout;Ne se prononce pas;Non, pas du tout;Non, pas du tout;Oui, plutot;Non, pas vraiment;Oui, tout a fait;Non, pas du tout;Oui, tout a fait;Non;;;;Vous ne jugez pas ce dispositif utile,Vous estimez que ce dispositif est une atteinte a la liberte personnelle;;Tres facile;;;;;;;;;;;;;;;;Oui, plutot;Est inchangee;Non;0.51;0.67;0;0;0;0;1;0;1;0;1;0;3;3;0,51;0,67;0,17;0,37;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,2;0,457
575;122046;Non-participant;69;Femme;>= 60 ans;Non;Maison;Tarif de base;Monophase;9;Rurale;Non;Non;Non;Non;Oui, tout a fait;Oui, tout a fait;Oui, plutot;Oui, plutot;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Non;;;;La limitation de puissance etait trop contraignante;;Tres facile;;;;;;;;;;;;;;;;Oui, plutot;Est inchangee;Non;0.51;0.67;1;1;1;1;1;1;1;1;1;0;9;9;0,51;0,67;0,23;0,8;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,5;0,5
